"Mode","Case","Time","Before","At","AfterHalfSecond","Drop","VelocityBefore","VelocityAt","VelocityAfter","X","Y","Z","Travel","Throttle","Brake","Steering","Grounded","Water","Up","Lift","Torque","Contact"
"high-StreetLoopGreybox-roam-yes","moto-43-1.7","3.220","-23.837","-24.865","-37.795","1.0279999999999987","37.916","37.913","38.156","-622.455","18.286","-115.265","130.338","1.000","0.000","-0.500","0","0.000","0.754","0.000","0.645",""
"high-StreetLoopGreybox-roam-yes","moto-43-1.7","4.420","-22.355","-24.380","-27.539","2.0249999999999986","39.438","38.699","36.624","-620.608","8.421","-159.782","174.879","1.000","0.000","0.500","0","0.000","0.904","0.000","1.144","Ground_80_240:(0.004, 1.000, -0.003) separation=0.4019 impulse=540.729;Ground_80_240:(0.004, 1.000, -0.003) separation=0.2906 impulse=540.729;Ground_80_240:(0.004, 1.000, -0.003) separation=0.5790 impulse=540.729;Ground_80_240:(0.004, 1.000, -0.003) separation=0.6093 impulse=540.729;Ground_80_240:(0.004, 1.000, -0.003) separation=0.1693 impulse=540.729;Ground_80_240:(0.004, 1.000, -0.003) separation=0.5844 impulse=540.729;Ground_80_240:(0.014, 1.000, -0.003) separation=0.2081 impulse=540.729;Ground_80_240:(0.014, 1.000, -0.003) separation=0.2121 impulse=540.729;"
"high-StreetLoopGreybox-roam-yes","moto-43-1.7","4.440","-24.380","-26.621","-27.539","2.2409999999999997","38.699","37.981","36.624","-620.573","8.240","-160.559","175.656","1.000","0.000","0.500","1","0.000","0.963","11.250","2.128","Ground_80_240:(0.002, 1.000, -0.003) separation=0.7166 impulse=361.365;Ground_80_240:(0.002, 1.000, -0.003) separation=0.2391 impulse=361.365;Ground_80_240:(0.002, 1.000, -0.003) separation=0.0355 impulse=361.365;Ground_80_240:(0.002, 1.000, -0.003) separation=0.9161 impulse=361.365;Ground_80_240:(0.002, 1.000, -0.003) separation=0.1175 impulse=361.365;Ground_80_240:(0.002, 1.000, -0.003) separation=0.2356 impulse=361.365;"
"high-StreetLoopGreybox-roam-yes","original-43--4.7","4.420","-7.028","-12.557","-12.490","5.529000000000001","37.900","35.450","34.675","-633.526","8.681","-155.162","170.046","1.000","0.000","0.500","0","0.000","0.923","0.000","0.993","Ground_80_240:(-0.033, 0.999, -0.004) separation=0.0000 impulse=16308.090;"
"high-StreetLoopGreybox-roam-yes","original-43-1.7","1.520","42.270","40.921","36.893","1.3490000000000038","42.270","41.029","37.906","-625.401","8.832","-49.288","64.321","0.364","0.000","0.000","4","0.000","0.986","21.497","0.704","Takeoff - 40m x 6m, 6.2m rise:(0.266, 0.940, 0.213) separation=-0.2908 impulse=4095.805;Takeoff - 40m x 6m, 6.2m rise:(0.266, 0.940, 0.213) separation=-0.2908 impulse=4095.805;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.976, 0.217) separation=-0.1043 impulse=4095.805;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.976, 0.217) separation=-0.1043 impulse=4095.805;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.980, 0.197) separation=-0.0579 impulse=4095.805;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.980, 0.197) separation=-0.0582 impulse=4095.805;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.980, 0.197) separation=-0.0461 impulse=4095.805;Takeoff - 40m x 6m, 6.2m rise:(0.224, 0.975, 0.000) separation=-0.0576 impulse=4095.805;Takeoff - 40m x 6m, 6.2m rise:(0.216, 0.957, 0.195) separation=-0.0566 impulse=4095.805;"
"high-StreetLoopGreybox-roam-yes","original-43-1.7","1.580","40.423","39.190","36.336","1.233000000000004","40.940","39.208","37.698","-625.187","9.232","-51.607","66.644","1.000","0.000","0.500","4","0.000","0.948","43.416","11.685","Takeoff - 40m x 6m, 6.2m rise:(0.117, 0.958, 0.260) separation=-0.0381 impulse=8677.996;Takeoff - 40m x 6m, 6.2m rise:(0.516, 0.816, 0.261) separation=-0.1646 impulse=8677.996;Takeoff - 40m x 6m, 6.2m rise:(0.117, 0.958, 0.260) separation=0.0112 impulse=8677.996;Takeoff - 40m x 6m, 6.2m rise:(0.117, 0.958, 0.260) separation=-0.0719 impulse=8677.996;Takeoff - 40m x 6m, 6.2m rise:(0.117, 0.958, 0.260) separation=-0.0444 impulse=8677.996;Takeoff - 40m x 6m, 6.2m rise:(0.117, 0.958, 0.260) separation=-0.0090 impulse=8677.996;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.974, 0.228) separation=0.0119 impulse=8677.996;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.974, 0.228) separation=0.0113 impulse=8677.996;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.974, 0.228) separation=-0.0113 impulse=8677.996;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.974, 0.228) separation=-0.0440 impulse=8677.996;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.985, 0.175) separation=-0.0439 impulse=8677.996;Takeoff - 40m x 6m, 6.2m rise:(0.150, 0.989, -0.001) separation=-0.0428 impulse=8677.996;Takeoff - 40m x 6m, 6.2m rise:(0.150, 0.989, -0.001) separation=0.0116 impulse=8677.996;Takeoff - 40m x 6m, 6.2m rise:(0.150, 0.989, -0.001) separation=-0.0373 impulse=8677.996;Takeoff - 40m x 6m, 6.2m rise:(0.150, 0.989, -0.001) separation=-0.0094 impulse=8677.996;Takeoff - 40m x 6m, 6.2m rise:(0.150, 0.989, -0.001) separation=-0.0368 impulse=8677.996;Takeoff - 40m x 6m, 6.2m rise:(0.241, 0.949, 0.204) separation=-0.0113 impulse=8677.996;Takeoff - 40m x 6m, 6.2m rise:(0.241, 0.949, 0.204) separation=-0.0441 impulse=8677.996;Takeoff - 40m x 6m, 6.2m rise:(0.241, 0.949, 0.204) separation=0.0112 impulse=8677.996;Takeoff - 40m x 6m, 6.2m rise:(0.241, 0.949, 0.204) separation=-0.0112 impulse=8677.996;Takeoff - 40m x 6m, 6.2m rise:(0.224, 0.975, 0.000) separation=-0.0109 impulse=8677.996;"
"high-StreetLoopGreybox-roam-yes","original-43-1.7","4.640","-7.699","-10.318","-10.318","2.6189999999999998","37.512","35.552","35.552","-619.196","8.387","-160.452","175.572","1.000","0.000","-0.500","2","0.000","0.968","22.500","4.390","Ground_80_240:(0.000, 1.000, -0.003) separation=0.0151 impulse=3081.871;"
"high-StreetLoopGreybox-roam-yes","tourer-43--4.7","1.500","42.384","41.207","38.536","1.1769999999999996","42.384","41.219","38.536","-631.891","8.780","-48.693","63.619","0.307","0.000","-0.004","4","0.000","0.995","18.264","0.700","Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.981, 0.192) separation=-0.1337 impulse=4641.220;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.981, 0.192) separation=-0.0367 impulse=4641.220;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.981, 0.192) separation=-0.1377 impulse=4641.220;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.981, 0.192) separation=-0.0502 impulse=4641.220;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.981, 0.192) separation=-0.0368 impulse=4641.220;Takeoff - 40m x 6m, 6.2m rise:(-0.200, 0.980, -0.007) separation=-0.1329 impulse=4641.220;Takeoff - 40m x 6m, 6.2m rise:(-0.200, 0.980, -0.007) separation=-0.0367 impulse=4641.220;Takeoff - 40m x 6m, 6.2m rise:(-0.176, 0.966, 0.191) separation=-0.1317 impulse=4641.220;Takeoff - 40m x 6m, 6.2m rise:(-0.176, 0.966, 0.191) separation=-0.0360 impulse=4641.220;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.976, 0.217) separation=-0.1047 impulse=4641.220;"
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.260","25.897","24.870","-10.396","1.0269999999999975","38.513","38.466","37.629","-622.199","15.218","-77.863","92.944","1.000","0.000","-0.500","0","0.000","0.384","0.000","3.506",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.280","24.870","23.802","-11.858","1.0680000000000014","38.466","38.421","37.608","-622.129","15.337","-78.628","93.711","1.000","0.000","-0.500","0","0.000","0.390","0.000","3.425",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.300","23.802","22.693","-13.288","1.1089999999999982","38.421","38.376","37.589","-622.059","15.452","-79.392","94.476","1.000","0.000","-0.500","0","0.000","0.398","0.000","3.344",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.320","22.693","21.544","-14.683","1.149000000000001","38.376","38.332","37.571","-621.990","15.564","-80.156","95.241","1.000","0.000","-0.500","0","0.000","0.407","0.000","3.263",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.340","21.544","20.354","-16.039","1.1900000000000013","38.332","38.290","37.554","-621.921","15.672","-80.919","96.005","1.000","0.000","-0.500","0","0.000","0.417","0.000","3.181",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.360","20.354","19.125","-17.351","1.2289999999999992","38.290","38.248","37.538","-621.853","15.777","-81.682","96.769","1.000","0.000","-0.500","0","0.000","0.428","0.000","3.099",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.380","19.125","17.857","-18.618","1.2680000000000007","38.248","38.207","37.523","-621.785","15.878","-82.444","97.532","1.000","0.000","-0.500","0","0.000","0.441","0.000","3.016",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.400","17.857","16.552","-19.835","1.3049999999999997","38.207","38.168","37.509","-621.718","15.975","-83.205","98.294","1.000","0.000","-0.500","0","0.000","0.454","0.000","2.934",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.420","16.552","15.211","-21.000","1.3409999999999993","38.168","38.129","37.496","-621.651","16.069","-83.965","99.055","1.000","0.000","-0.500","0","0.000","0.469","0.000","2.850",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.440","15.211","13.837","-22.109","1.3740000000000006","38.129","38.092","37.484","-621.585","16.160","-84.725","99.816","1.000","0.000","-0.500","0","0.000","0.484","0.000","2.767",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.460","13.837","12.431","-23.162","1.4060000000000006","38.092","38.055","37.473","-621.518","16.246","-85.484","100.576","1.000","0.000","-0.500","0","0.000","0.500","0.000","2.683",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.480","12.431","10.995","-24.157","1.436","38.055","38.019","37.463","-621.453","16.329","-86.242","101.335","1.000","0.000","-0.500","0","0.000","0.517","0.000","2.599",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.500","10.995","9.532","-25.091","1.4629999999999992","38.019","37.985","37.454","-621.388","16.408","-86.999","102.093","1.000","0.000","-0.500","0","0.000","0.534","0.000","2.514",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.520","9.532","8.044","-25.963","1.4879999999999995","37.985","37.951","37.446","-621.323","16.484","-87.756","102.851","1.000","0.000","-0.500","0","0.000","0.552","0.000","2.429",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.540","8.044","6.536","-26.774","1.508000000000001","37.951","37.919","37.439","-621.258","16.555","-88.511","103.607","1.000","0.000","-0.500","0","0.000","0.570","0.000","2.344",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.560","6.536","5.009","-27.522","1.5269999999999992","37.919","37.887","37.433","-621.194","16.623","-89.266","104.363","1.000","0.000","-0.500","0","0.000","0.589","0.000","2.259",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.580","5.009","3.468","-28.208","1.5410000000000004","37.887","37.857","37.429","-621.130","16.687","-90.020","105.118","1.000","0.000","-0.500","0","0.000","0.608","0.000","2.173",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.600","3.468","1.916","-28.832","1.552","37.857","37.827","37.425","-621.067","16.747","-90.773","105.871","1.000","0.000","-0.500","0","0.000","0.627","0.000","2.088",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.620","1.916","0.358","-29.394","1.5579999999999998","37.827","37.799","37.422","-621.003","16.803","-91.525","106.624","1.000","0.000","-0.500","0","0.000","0.646","0.000","2.004",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.640","0.358","-1.204","-29.896","1.5619999999999998","37.799","37.771","37.421","-620.940","16.855","-92.276","107.376","1.000","0.000","-0.500","0","0.000","0.665","0.000","1.920",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.660","-1.204","-2.764","-30.339","1.5599999999999998","37.771","37.745","37.420","-620.877","16.903","-93.026","108.127","1.000","0.000","-0.500","0","0.000","0.684","0.000","1.837",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.680","-2.764","-4.319","-30.724","1.5550000000000002","37.745","37.720","37.420","-620.814","16.947","-93.775","108.877","1.000","0.000","-0.500","0","0.000","0.703","0.000","1.756",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.700","-4.319","-5.864","-31.053","1.545","37.720","37.695","37.422","-620.752","16.987","-94.523","109.627","1.000","0.000","-0.500","0","0.000","0.722","0.000","1.676",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.720","-5.864","-7.395","-31.328","1.5309999999999997","37.695","37.672","37.424","-620.689","17.023","-95.270","110.375","1.000","0.000","-0.500","0","0.000","0.740","0.000","1.600",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.740","-7.395","-8.907","-31.551","1.5120000000000005","37.672","37.650","37.427","-620.627","17.055","-96.017","111.122","1.000","0.000","-0.500","0","0.000","0.757","0.000","1.527",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.760","-8.907","-10.396","-31.724","1.4890000000000008","37.650","37.629","37.432","-620.564","17.083","-96.762","111.868","1.000","0.000","-0.500","0","0.000","0.775","0.000","1.458",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.780","-10.396","-11.858","-31.851","1.4619999999999997","37.629","37.608","37.437","-620.502","17.107","-97.507","112.614","1.000","0.000","-0.500","0","0.000","0.791","0.000","1.394",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.800","-11.858","-13.288","-31.933","1.4299999999999997","37.608","37.589","37.444","-620.439","17.126","-98.250","113.358","1.000","0.000","-0.500","0","0.000","0.807","0.000","1.336",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.820","-13.288","-14.683","-31.974","1.3949999999999996","37.589","37.571","37.451","-620.377","17.141","-98.993","114.102","1.000","0.000","-0.500","0","0.000","0.823","0.000","1.286",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.840","-14.683","-16.039","-31.975","1.3560000000000016","37.571","37.554","37.460","-620.314","17.153","-99.734","114.844","1.000","0.000","-0.500","0","0.000","0.837","0.000","1.243",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.860","-16.039","-17.351","-31.940","1.3119999999999976","37.554","37.538","37.469","-620.251","17.160","-100.475","115.586","1.000","0.000","-0.500","0","0.000","0.851","0.000","1.210",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.880","-17.351","-18.618","-31.872","1.2669999999999995","37.538","37.523","37.480","-620.188","17.162","-101.215","116.327","1.000","0.000","-0.500","0","0.000","0.864","0.000","1.186",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.900","-18.618","-19.835","-31.773","1.2170000000000023","37.523","37.509","37.491","-620.125","17.161","-101.955","117.067","1.000","0.000","-0.500","0","0.000","0.875","0.000","1.173",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.920","-19.835","-21.000","-31.645","1.1649999999999991","37.509","37.496","37.504","-620.061","17.155","-102.693","117.807","1.000","0.000","-0.500","0","0.000","0.887","0.000","1.170",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.940","-21.000","-22.109","-31.492","1.1090000000000018","37.496","37.484","37.517","-619.997","17.145","-103.431","118.545","1.000","0.000","-0.500","0","0.000","0.897","0.000","1.178",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","2.960","-22.109","-23.162","-31.317","1.0529999999999973","37.484","37.473","37.532","-619.933","17.131","-104.168","119.283","1.000","0.000","-0.500","0","0.000","0.906","0.000","1.195",""
"high-StreetLoopGreybox-roam-yes","tourer-43-1.7","4.200","-21.792","-23.447","-23.447","1.6549999999999976","38.693","37.096","37.096","-615.300","8.527","-149.559","164.744","1.000","0.000","0.500","2","0.000","0.935","22.500","5.998","Ground_80_240:(0.066, 0.998, -0.003) separation=-0.0381 impulse=2763.141;Ground_80_240:(0.066, 0.998, -0.003) separation=-0.0433 impulse=2763.141;"
"high-StreetLoopReverse-race-no","atv-43--3","3.584","37.998","36.889","36.859","1.1089999999999947","40.901","38.738","38.458","-627.769","8.000","-134.706","149.688","1.000","0.000","0.500","4","0.000","1.000","45.000","8.184","Ground_80_240:(0.000, 1.000, -0.003) separation=0.0495 impulse=2069.046;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0357 impulse=2069.046;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0518 impulse=2069.046;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0334 impulse=2069.046;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0335 impulse=2069.046;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0351 impulse=2069.046;"
"high-StreetLoopReverse-race-no","tourer-43--1.5","3.531","39.566","38.126","38.341","1.4400000000000048","41.142","39.036","38.688","-628.017","8.076","-132.431","147.409","1.000","0.000","0.500","4","0.000","1.000","45.000","0.115","Ground_80_240:(0.000, 1.000, -0.003) separation=-0.0281 impulse=9414.461;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0082 impulse=9414.461;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0177 impulse=9414.461;Ground_80_240:(0.000, 1.000, -0.003) separation=-0.0549 impulse=9414.461;Ground_80_240:(0.000, 1.000, -0.003) separation=-0.0567 impulse=9414.461;Ground_80_240:(0.000, 1.000, -0.003) separation=-0.0564 impulse=9414.461;"
"high-StreetLoopReverse-race-no","tourer-43--3","3.537","39.566","38.493","38.327","1.0730000000000004","41.142","39.627","38.704","-629.525","8.041","-132.458","147.411","1.000","0.000","0.500","4","0.000","1.000","45.000","0.116","Ground_80_240:(0.000, 1.000, -0.003) separation=-0.0489 impulse=6036.061;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0092 impulse=6036.061;Ground_80_240:(0.000, 1.000, -0.003) separation=-0.0526 impulse=6036.061;Ground_80_240:(0.000, 1.000, -0.003) separation=-0.0539 impulse=6036.061;Ground_80_240:(0.000, 1.000, -0.003) separation=-0.0567 impulse=6036.061;Ground_80_240:(0.000, 1.000, -0.003) separation=-0.0567 impulse=6036.061;"
"high-StreetLoopReverse-race-no","tourer-43-0","3.527","39.566","38.314","38.445","1.2520000000000024","41.142","39.177","38.733","-626.511","8.067","-132.405","147.409","1.000","0.000","0.500","4","0.000","1.000","45.000","0.115","Ground_80_240:(0.000, 1.000, -0.003) separation=-0.0023 impulse=8547.056;Ground_80_240:(0.000, 1.000, -0.003) separation=-0.0548 impulse=8547.056;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0072 impulse=8547.056;Ground_80_240:(0.000, 1.000, -0.003) separation=-0.0567 impulse=8547.056;Ground_80_240:(0.000, 1.000, -0.003) separation=-0.0565 impulse=8547.056;Ground_80_240:(0.000, 1.000, -0.003) separation=-0.0559 impulse=8547.056;"
"high-StreetLoopReverse-roam-no","atv-43--3","3.600","37.998","36.889","36.859","1.1089999999999947","40.901","38.738","38.458","-627.769","8.000","-134.706","149.688","1.000","0.000","0.500","4","0.000","1.000","45.000","8.184","Ground_80_240:(0.000, 1.000, -0.003) separation=0.0495 impulse=2069.046;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0357 impulse=2069.046;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0518 impulse=2069.046;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0334 impulse=2069.046;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0335 impulse=2069.046;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0351 impulse=2069.046;"
